Rk,Gtm,Date,,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,number,Umpire,Pitchers-Used-Rest-GameScore-Dec
107,107,Jul 28,@,BOS,W8-2,9.0,7,2,2,0,2,11,2,0,3.67,37,141,94,1,0,0,0,35,0,1,0,0,0,1,0,3,Nick Mahrley,C.Rodón (5-61-W) J.Cousins (0-H) C.Ferguson (0)
108,108,Jul 29,@,PHI,W14-4,9.0,8,4,4,0,4,9,1,0,3.68,38,138,89,2,0,0,0,34,0,0,0,0,0,1,2,3,Alan Porter,L.Gil (5-51-W) M.Tonkin (1-H) Y.Gómez (4)
109,109,Jul 30,@,PHI,W7-6,12.0,9,6,5,1,5,11,1,2,3.68,52,184,118,0,0,1,0,45,1,0,3,0,0,0,0,7,Sean Barber,W.Warren (99-48) J.Cousins (1) T.Kahnle (2-H) L.Weaver (3-H) C.Holmes (2-BSv) M.Leiter (1) M.Tonkin (0-BW)
110,110,Jul 31,@,PHI,W6-5,9.0,9,5,5,0,3,9,1,1,3.69,39,166,105,1,0,0,0,35,2,1,0,0,0,0,1,5,Ryan Blakney,N.Cortés (4-54-W) L.Weaver (0-H) T.Kahnle (0-H) M.Leiter (0-H) C.Holmes (0-Sv)
111,111,Aug 2,,TOR,L5-8,9.0,13,8,8,0,3,10,0,2,3.73,43,154,98,4,3,0,0,38,3,1,0,0,0,0,0,5,Erich Bacchus,M.Stroman (5-16-L) M.Tonkin (2) T.Hill (5) E.De Los Santos (4) J.Cousins (2)
112,112,Aug 3,,TOR,W8-3,9.0,8,3,3,0,3,13,1,0,3.72,37,163,104,5,2,0,0,34,1,0,0,0,0,0,1,6,Laz Diaz,C.Rodón (5-56-W) J.Cousins (0) L.Weaver (2-H) T.Kahnle (2) M.Leiter (2) C.Holmes (2-Sv)
113,113,Aug 4,,TOR,W4-3,10.0,7,3,2,1,3,9,0,2,3.70,42,177,114,4,1,2,1,36,3,0,0,0,1,1,0,6,Tripp Gibson,G.Cole (10-53) L.Weaver (0) T.Kahnle (0-H) C.Holmes (0-BSv) E.De Los Santos (1) M.Leiter (0-W)
114,114,Aug 7(1),,LAA,W5-2,9.0,5,2,2,0,7,10,1,0,3.69,39,186,115,1,1,0,0,32,1,0,0,0,0,0,0,5,Ramon De Jesus,L.Gil (8-64-W) E.De Los Santos (2) J.Cousins (3) L.Weaver (2-H) C.Holmes (2-Sv)
115,115,Aug 7(2),,LAA,L2-8,9.0,13,8,8,0,3,10,1,0,3.72,41,159,101,1,0,0,1,38,3,0,0,0,0,0,0,4,Junior Valentine,W.Warren (7-18-L) M.Tonkin (4) T.Hill (4) M.Leiter (2)
116,116,Aug 8,,LAA,L4-9,9.0,14,9,9,0,2,5,1,3,3.77,43,177,120,2,2,0,0,38,4,0,0,0,0,0,2,5,Quinn Wolcott,N.Cortés (7-23-L) E.De Los Santos (0) J.Cousins (0) T.Hill (0) T.Kahnle (3)
117,117,Aug 10(1),,TEX,W8-0,9.0,5,0,0,0,5,9,0,0,3.74,36,153,95,1,0,0,0,31,1,0,0,0,0,0,1,3,Adam Hamari,C.Rodón (6-64-W) R.Marinaccio (50) T.Hill (1)
118,118,Aug 10(2),,TEX,L4-9,9.0,16,9,9,0,3,12,1,0,3.78,46,158,106,0,0,1,0,42,1,0,0,0,1,1,1,5,Edwin Moscoso,G.Cole (5-60) L.Weaver (2-L) M.Tonkin (2) M.Leiter (2) T.Kahnle (1)
119,119,Aug 11,,TEX,W8-7,9.0,12,7,5,2,6,9,2,0,3.79,44,204,122,3,1,1,0,38,2,0,0,0,0,0,1,5,Vic Carapazza,M.Stroman (8-53-W) J.Cousins (2) T.Kahnle (0) M.Leiter (0) C.Holmes (3-Sv)
120,120,Aug 12,@,CHW,L2-12,8.0,18,12,12,0,2,4,2,0,3.87,43,177,125,0,0,0,0,41,7,0,0,0,0,0,0,3,Doug Eddings,L.Gil (4-33-L) T.Hill (1) E.De Los Santos (3)
121,121,Aug 13,@,CHW,W4-1,9.0,5,1,1,0,4,11,0,0,3.84,36,151,93,4,0,0,0,31,2,0,0,1,0,0,0,4,Gabe Morales,N.Cortés (4-80-W) M.Leiter (1) T.Kahnle (1-H) J.Cousins (1-Sv)
122,122,Aug 14,@,CHW,W10-2,9.0,9,2,2,0,0,7,1,0,3.83,34,150,100,0,0,0,2,34,3,0,0,0,0,0,0,3,Ryan Additon,W.Warren (6-50) T.Hill (1-W) M.Tonkin (3-Sv)
123,123,Aug 16,@,DET,W3-0,9.0,5,0,0,0,2,11,0,0,3.80,34,143,93,0,0,1,1,32,0,0,0,0,0,1,0,4,Cory Blaser,G.Cole (5-70-W) L.Weaver (5-H) T.Kahnle (2-H) C.Holmes (4-Sv)
124,124,Aug 17,@,DET,L0-4,8.0,10,4,4,0,2,10,0,0,3.80,35,151,97,0,0,0,0,33,4,1,0,0,0,0,0,5,Nestor Ceja,C.Rodón (6-34-L) J.Cousins (3) T.Mayza (49) M.Leiter (3) T.Hill (2)
125,125,Aug 18,@,DET,L2-3,9.0,8,3,2,1,2,10,0,0,3.79,37,140,88,0,0,2,0,35,2,0,0,0,0,0,0,5,Manny Gonzalez,M.Stroman (6-67) L.Weaver (1-H) T.Kahnle (1-H) C.Holmes (1-BSv) M.Leiter (0-BL)
126,126,Aug 20,,CLE,L5-9,12.0,12,9,8,1,14,12,1,0,3.81,62,249,144,3,2,3,0,48,2,1,1,0,0,0,1,9,Scott Barry,L.Gil (7-38) T.Hill (2) M.Leiter (1) L.Weaver (1) T.Kahnle (1) C.Holmes (1) J.Cousins (2) T.Mayza (2-L) M.Tonkin (5)
127,127,Aug 21,,CLE,W8-1,9.0,4,1,1,0,0,5,1,1,3.79,31,126,86,0,0,0,0,30,0,0,0,0,0,0,1,2,Lance Barksdale,N.Cortés (7-75-W) T.Mayza (0)
128,128,Aug 22,,CLE,W6-0,9.0,1,0,0,0,6,6,0,1,3.76,34,145,84,0,0,2,0,27,0,0,0,0,0,0,1,4,Derek Thomas,G.Cole (5-67-W) T.Hill (1) L.Weaver (1) M.Tonkin (1)
129,129,Aug 23,,COL,W3-0,9.0,4,0,0,0,3,9,0,0,3.73,34,152,94,0,0,0,0,31,1,0,0,0,0,0,0,4,Hunter Wendelstedt,C.Rodón (5-68-W) L.Weaver (0-H) J.Cousins (2-H) C.Holmes (2-Sv)
130,130,Aug 24,,COL,L2-9,9.0,13,9,8,1,4,14,2,0,3.76,46,196,125,1,0,1,0,40,5,0,0,0,1,0,0,6,John Tumpane,W.Warren (9-28-L) M.Leiter (3) T.Mayza (2) M.Tonkin (1) T.Hill (1) T.Kahnle (3)
131,131,Aug 25,,COL,W10-3,9.0,6,3,3,0,5,8,0,0,3.76,38,161,96,1,0,1,0,33,2,0,0,0,0,0,0,5,Nick Mahrley,M.Stroman (6-47-W) T.Kahnle (0-H) J.Cousins (1-H) L.Weaver (1) T.Mayza (0)
132,132,Aug 26,@,WSN,W5-2,9.0,5,2,2,0,3,5,2,0,3.74,34,137,85,0,0,0,0,31,2,0,0,0,0,1,0,4,Dan Bellino,N.Cortés (4-65-W) M.Leiter (1-H) J.Cousins (0-H) C.Holmes (2-Sv)
133,133,Aug 27,@,WSN,L2-4,8.0,7,4,3,1,1,9,2,0,3.74,34,128,83,0,0,4,0,33,2,0,0,0,0,2,0,4,Phil Cuzzi,G.Cole (4-49-L) T.Mayza (1) T.Hill (2) P.Bickford (58)
134,134,Aug 28,@,WSN,L2-5,8.0,10,5,5,0,3,10,1,0,3.75,33,134,90,0,0,5,0,30,1,0,0,0,0,0,1,3,Tony Randazzo,C.Rodón (4-39-L) J.Cousins (1) L.Weaver (2)
135,135,Aug 30,,STL,W6-3,9.0,10,3,3,0,0,6,1,0,3.75,34,124,88,0,0,0,0,34,1,0,0,0,0,1,3,4,CB Bucknor,M.Stroman (4-56-W) J.Cousins (1-H) T.Kahnle (4-H) C.Holmes (3-Sv)
136,136,Aug 31,,STL,L5-6,9.0,7,6,5,1,3,7,1,0,3.76,36,136,83,0,0,0,0,33,3,0,0,0,0,0,0,5,Ben May,W.Warren (6-36-L) T.Hill (3) M.Leiter (4) T.Mayza (3) L.Weaver (2)
137,137,Sep 1,,STL,L7-14,9.0,21,14,13,1,2,6,3,0,3.82,48,185,114,3,3,1,1,46,6,0,0,0,0,0,1,7,Adam Beck,N.Cortés (5-25) S.Effross (99) T.Mayza (0) J.Cousins (1-L) T.Kahnle (1) P.Bickford (4) R.Marinaccio (21)
138,138,Sep 2,@,TEX,W8-4,9.0,9,4,4,0,2,12,1,0,3.82,37,135,92,1,1,0,0,35,2,0,0,0,0,0,1,4,Bruce Dreckman,G.Cole (5-68-W) L.Weaver (1) T.Hill (1) C.Holmes (2)
139,139,Sep 3,@,TEX,L4-7,8.1,6,7,5,2,5,14,2,1,3.84,38,164,103,4,2,2,0,31,0,0,0,0,1,1,0,5,Mark Wegner,C.Rodón (5-75) T.Kahnle (1-H) J.Cousins (1-H) T.Hill (0-H) C.Holmes (0-BL)
140,140,Sep 4,@,TEX,L6-10,8.0,14,10,10,0,4,8,0,0,3.88,42,184,116,4,3,3,0,38,6,0,0,0,0,0,0,6,Clint Vondrak,M.Stroman (4-25-L) S.Effross (2) T.Mayza (2) M.Leiter (3) R.Marinaccio (2) P.Bickford (2)
141,141,Sep 6,@,CHC,W3-0,9.0,1,0,0,0,4,13,0,0,3.86,32,151,93,0,0,1,0,28,1,0,0,0,0,0,0,4,Jordan Baker,L.Gil (16-75-W) J.Cousins (2-H) T.Kahnle (2-H) L.Weaver (3-Sv)
142,142,Sep 7,@,CHC,W2-0,9.0,4,0,0,0,2,5,0,0,3.83,31,123,77,1,0,0,2,29,0,1,0,0,0,0,0,2,Mark Carlson,C.Schmidt (99-57) N.Cortés (5-W)
143,143,Sep 8,@,CHC,L1-2,8.0,3,2,0,2,2,10,0,0,3.80,30,129,85,0,0,0,0,28,1,0,0,0,0,0,0,3,Brian Walsh,G.Cole (5-68-L) J.Cousins (1) C.Holmes (4)
144,144,Sep 9,,KCR,W10-4,9.0,6,4,2,2,3,14,2,0,3.79,37,150,97,0,0,1,0,34,0,0,0,0,0,2,0,4,Jim Wolf,C.Rodón (5-58) J.Cousins (0-W) L.Weaver (2-H) I.Hamilton (84)
145,145,Sep 10,,KCR,L0-5,9.0,11,5,5,0,2,8,1,0,3.80,38,146,91,1,0,3,1,34,0,0,0,0,1,0,1,3,Chad Whitson,M.Stroman (5-44-L) M.Leiter (5) T.Mayza (5)
146,146,Sep 11,,KCR,W4-3,11.0,8,3,2,1,4,11,1,0,3.78,44,192,114,1,0,1,0,39,1,0,0,0,1,0,0,6,Alan Porter,L.Gil (4-56) T.Hill (7) C.Holmes (2-BSv) T.Kahnle (4) J.Cousins (1) L.Weaver (1-W)
147,147,Sep 12,,BOS,W2-1,10.0,4,1,1,0,4,14,1,0,3.76,37,153,103,1,0,1,0,33,2,0,0,0,0,0,1,5,Charlie Ramos,N.Cortés (4-63) I.Hamilton (2) T.Hill (0) T.Kahnle (0) C.Holmes (0-W)
148,148,Sep 13,,BOS,W5-4,9.0,9,4,4,0,1,12,2,0,3.76,36,150,104,0,0,0,1,35,1,0,0,0,0,0,0,3,John Tumpane,C.Schmidt (5-55) M.Leiter (2-W) L.Weaver (1-Sv)
149,149,Sep 14,,BOS,L1-7,9.0,9,7,7,0,4,5,0,3,3.78,39,121,77,2,0,2,1,32,1,0,1,0,0,0,3,3,Marvin Hudson,G.Cole (5-24-L) T.Mayza (3) T.Hill (1)
150,150,Sep 15,,BOS,W5-2,9.0,8,2,2,0,3,9,1,1,3.77,37,131,86,4,0,2,0,33,2,0,0,0,0,0,2,6,Hunter Wendelstedt,C.Rodón (5-51-W) I.Hamilton (2-H) T.Hill (0-H) C.Holmes (2-H) J.Cousins (3-H) T.Kahnle (2-Sv)
151,151,Sep 17,@,SEA,W11-2,9.0,9,2,2,0,4,9,2,1,3.76,40,170,105,0,0,0,1,35,2,0,0,0,0,0,0,3,Jeremie Rehak,L.Gil (5-57-W) T.Mayza (2) M.Stroman (6-Sv)
152,152,Sep 18,@,SEA,W2-1,10.0,6,1,1,0,6,14,1,0,3.74,40,165,99,1,0,0,0,34,1,0,0,0,0,0,1,5,Jim Wolf,N.Cortés (5-67) T.Kahnle (2-H) C.Holmes (2-BSv) L.Weaver (4-W) I.Hamilton (2-Sv)
153,153,Sep 19,@,SEA,L2-3,8.0,6,3,1,2,6,9,0,2,3.72,38,131,77,1,0,1,0,26,0,0,1,2,2,1,1,4,Clint Vondrak,C.Schmidt (5-51-L) J.Cousins (3) T.Hill (3) C.Holmes (0)
154,154,Sep 20,@,OAK,W4-2,10.0,3,2,1,1,1,10,0,0,3.70,33,115,78,0,0,1,0,32,0,0,0,0,0,0,1,2,Erich Bacchus,G.Cole (5-85-W) L.Weaver (1-Sv)
155,155,Sep 21,@,OAK,W10-0,9.0,5,0,0,0,1,8,0,0,3.68,31,125,85,0,0,1,0,30,1,0,0,0,0,0,1,3,Laz Diaz,C.Rodón (5-65-W) M.Leiter (7) T.Mayza (3)
156,156,Sep 22,@,OAK,W7-4,9.0,7,4,4,0,4,10,0,0,3.68,38,139,88,4,2,0,0,34,2,0,0,0,0,0,0,5,Jacob Metz,L.Gil (4-44-W) I.Hamilton (3-H) T.Hill (2-H) C.Holmes (2-H) L.Weaver (1-Sv)
157,157,Sep 24,,BAL,L3-5,9.0,8,5,5,0,4,9,3,0,3.69,38,166,104,1,0,0,0,34,2,0,0,0,0,0,1,5,Ryan Wills,C.Schmidt (4-54-L) T.Mayza (2) M.Leiter (2) I.Hamilton (1) T.Kahnle (5)
158,158,Sep 25,,BAL,L7-9,9.0,17,9,9,0,2,9,0,0,3.72,45,172,105,2,1,3,1,43,3,0,0,0,0,1,0,4,Carlos Torres,M.Stroman (7-17-L) C.Beeter (99) C.Poteet (99) M.Leiter (0)
159,159,Sep 26,,BAL,W10-1,9.0,7,1,1,0,1,7,0,0,3.71,35,149,99,1,0,0,0,33,0,0,0,0,1,0,0,4,David Rackley,G.Cole (5-74-W) T.Kahnle (1) C.Holmes (3) T.Hill (3)
160,160,Sep 27,,PIT,L2-4,9.0,6,4,4,0,5,8,3,0,3.71,35,151,91,0,0,0,1,30,0,0,0,0,0,0,1,5,Tony Randazzo,C.Rodón (5-53) I.Hamilton (2) C.Holmes (0) T.Kahnle (0-L) S.Effross (22)
161,161,Sep 28,,PIT,L4-9,9.0,8,9,9,0,2,12,5,0,3.74,37,141,91,0,0,1,0,35,0,0,0,0,0,0,0,4,Phil Cuzzi,L.Gil (5-37-L) C.Beeter (2) T.Hill (1) W.Warren (27)
162,162,Sep 29,,PIT,W6-4,9.0,5,4,4,0,6,13,0,2,3.74,39,160,95,1,1,0,0,30,3,0,0,0,1,1,2,6,Edwin Moscoso,C.Schmidt (4-41) M.Leiter (3) I.Hamilton (1) T.Mayza (4) L.Weaver (6-W) C.Holmes (1-Sv)
